"","fulltag_clean","grp","julian","present","grpsize","mom_in_grp","fem_sibs_in_grp","same_cohort_count","no_ewes","no_rams","no_lambs","focal_animal_age","focal_lamb_status","choice_set","year_in","animal_day","grp_day"
"9634","FLECK","2",129,0,14,0,14,0,0,0,0,3,0,1200,2015,"FLECK_129","2_129"
"9635","FLECK","3",129,0,2,0,1,0,0,0,0,3,0,1200,2015,"FLECK_129","3_129"
"9636","FLECK","4",129,0,10,0,4,0,0,0,0,3,0,1200,2015,"FLECK_129","4_129"
"9637","FLECK","5",129,0,2,0,0,0,0,0,0,3,0,1200,2015,"FLECK_129","5_129"
"9638","FLECK","6",129,0,1,0,0,0,0,0,0,3,0,1200,2015,"FLECK_129","6_129"
"9639","FLECK","7",129,0,3,0,0,0,0,0,0,3,0,1200,2015,"FLECK_129","7_129"
"9640","FLECK","8",129,0,24,0,2,0,0,0,0,3,0,1200,2015,"FLECK_129","8_129"
"9641","FLECK","9",129,1,12,0,5,0,0,0,0,3,0,1200,2015,"FLECK_129","9_129"
"9642","FLECK","unobs",129,0,111,1,-22,22,43,79,0,3,0,1200,2015,"FLECK_129","unobs_129"
"9643","SIS","1",129,0,2,0,0,0,0,0,0,13,NA,1202,2015,"SIS_129","1_129"
"9644","SIS","2",129,0,14,0,0,0,0,0,0,13,NA,1202,2015,"SIS_129","2_129"
"9645","SIS","3",129,0,2,0,0,0,0,0,0,13,NA,1202,2015,"SIS_129","3_129"
"9646","SIS","4",129,0,10,0,0,0,0,0,0,13,NA,1202,2015,"SIS_129","4_129"
"9647","SIS","5",129,0,2,0,0,0,0,0,0,13,NA,1202,2015,"SIS_129","5_129"
"9648","SIS","6",129,0,1,0,0,0,0,0,0,13,NA,1202,2015,"SIS_129","6_129"
"9649","SIS","7",129,0,3,0,0,0,0,0,0,13,NA,1202,2015,"SIS_129","7_129"
"9650","SIS","8",129,0,24,0,0,0,0,0,0,13,NA,1202,2015,"SIS_129","8_129"
"9651","SIS","9",129,1,12,0,2,0,0,0,0,13,NA,1202,2015,"SIS_129","9_129"
"9652","SIS","unobs",129,0,111,1,0,1,43,79,0,13,NA,1202,2015,"SIS_129","unobs_129"
"9653","TOAD","1",129,0,2,0,0,0,0,0,0,11,0,1203,2015,"TOAD_129","1_129"
"9654","TOAD","2",129,0,14,0,0,0,0,0,0,11,0,1203,2015,"TOAD_129","2_129"
"9655","TOAD","3",129,0,2,0,0,0,0,0,0,11,0,1203,2015,"TOAD_129","3_129"
"9656","TOAD","4",129,0,10,0,0,0,0,0,0,11,0,1203,2015,"TOAD_129","4_129"
"9657","TOAD","5",129,0,2,0,0,0,0,0,0,11,0,1203,2015,"TOAD_129","5_129"
"9658","TOAD","6",129,0,1,0,0,0,0,0,0,11,0,1203,2015,"TOAD_129","6_129"
"9659","TOAD","7",129,0,3,0,0,0,0,0,0,11,0,1203,2015,"TOAD_129","7_129"
"9660","TOAD","8",129,0,24,0,0,0,0,0,0,11,0,1203,2015,"TOAD_129","8_129"
"9661","TOAD","9",129,1,12,0,1,0,0,0,0,11,0,1203,2015,"TOAD_129","9_129"
"9662","TOAD","unobs",129,0,111,1,0,3,43,79,0,11,0,1203,2015,"TOAD_129","unobs_129"
"9663","ICE","1",129,0,2,0,0,0,0,0,0,4,NA,1204,2015,"ICE_129","1_129"
"9664","ICE","2",129,0,14,0,14,0,0,0,0,4,NA,1204,2015,"ICE_129","2_129"
"9665","ICE","3",129,0,2,0,1,0,0,0,0,4,NA,1204,2015,"ICE_129","3_129"
"9666","ICE","4",129,0,10,0,4,0,0,0,0,4,NA,1204,2015,"ICE_129","4_129"
"9667","ICE","5",129,0,2,0,0,0,0,0,0,4,NA,1204,2015,"ICE_129","5_129"
"9668","ICE","6",129,0,1,0,0,0,0,0,0,4,NA,1204,2015,"ICE_129","6_129"
"9669","ICE","7",129,0,3,0,0,0,0,0,0,4,NA,1204,2015,"ICE_129","7_129"
"9670","ICE","8",129,0,24,0,2,0,0,0,0,4,NA,1204,2015,"ICE_129","8_129"
"9671","ICE","9",129,1,12,0,5,0,0,0,0,4,NA,1204,2015,"ICE_129","9_129"
"9672","ICE","unobs",129,0,111,1,-24,11,43,79,0,4,NA,1204,2015,"ICE_129","unobs_129"
"9673","KANOB","1",129,0,2,0,0,0,0,0,0,17,NA,1205,2015,"KANOB_129","1_129"
"9674","KANOB","2",129,0,14,0,0,0,0,0,0,17,NA,1205,2015,"KANOB_129","2_129"
"9675","KANOB","3",129,0,2,0,0,0,0,0,0,17,NA,1205,2015,"KANOB_129","3_129"
"9676","KANOB","4",129,0,10,0,0,0,0,0,0,17,NA,1205,2015,"KANOB_129","4_129"
"9677","KANOB","5",129,0,2,0,0,0,0,0,0,17,NA,1205,2015,"KANOB_129","5_129"
"9678","KANOB","6",129,0,1,0,0,0,0,0,0,17,NA,1205,2015,"KANOB_129","6_129"
"9679","KANOB","7",129,0,3,0,0,0,0,0,0,17,NA,1205,2015,"KANOB_129","7_129"
"9680","KANOB","8",129,0,24,0,0,0,0,0,0,17,NA,1205,2015,"KANOB_129","8_129"
"9681","KANOB","9",129,1,12,0,1,0,0,0,0,17,NA,1205,2015,"KANOB_129","9_129"
"9682","KANOB","unobs",129,0,111,1,0,0,43,79,0,17,NA,1205,2015,"KANOB_129","unobs_129"
"9683","MAGPIE","10",130,0,1,0,0,0,0,0,0,15,NA,1211,2015,"MAGPIE_130","10_130"
"9684","MAGPIE","11",130,1,6,0,1,0,0,0,0,15,NA,1211,2015,"MAGPIE_130","11_130"
"9685","MAGPIE","12",130,0,1,0,0,0,0,0,0,15,NA,1211,2015,"MAGPIE_130","12_130"
"9686","MAGPIE","13",130,0,2,0,0,0,0,0,0,15,NA,1211,2015,"MAGPIE_130","13_130"
"9687","MAGPIE","14",130,0,1,0,0,0,0,0,0,15,NA,1211,2015,"MAGPIE_130","14_130"
"9688","MAGPIE","15",130,0,4,0,0,0,0,0,0,15,NA,1211,2015,"MAGPIE_130","15_130"
"9689","MAGPIE","16",130,0,2,0,0,0,0,0,0,15,NA,1211,2015,"MAGPIE_130","16_130"
"9690","MAGPIE","17",130,0,3,0,0,0,0,0,0,15,NA,1211,2015,"MAGPIE_130","17_130"
"9691","MAGPIE","unobs",130,0,147,1,4,0,78,79,0,15,NA,1211,2015,"MAGPIE_130","unobs_130"
"9692","NEEDLES","10",130,0,1,0,1,0,0,0,0,2,0,1217,2015,"NEEDLES_130","10_130"
"9693","NEEDLES","11",130,0,6,0,5,0,0,0,0,2,0,1217,2015,"NEEDLES_130","11_130"
"9694","NEEDLES","12",130,1,1,0,1,0,0,0,0,2,0,1217,2015,"NEEDLES_130","12_130"
"9695","NEEDLES","13",130,0,2,0,0,0,0,0,0,2,0,1217,2015,"NEEDLES_130","13_130"
"9696","NEEDLES","14",130,0,1,0,0,0,0,0,0,2,0,1217,2015,"NEEDLES_130","14_130"
"9697","NEEDLES","15",130,0,4,0,0,0,0,0,0,2,0,1217,2015,"NEEDLES_130","15_130"
"9698","NEEDLES","16",130,0,2,0,2,0,0,0,0,2,0,1217,2015,"NEEDLES_130","16_130"
"9699","NEEDLES","17",130,0,3,0,3,0,0,0,0,2,0,1217,2015,"NEEDLES_130","17_130"
"9700","NEEDLES","unobs",130,0,147,1,-6,18,78,79,0,2,0,1217,2015,"NEEDLES_130","unobs_130"
"9701","HELI","10",130,0,1,0,1,0,0,0,0,2,NA,1219,2015,"HELI_130","10_130"
"9702","HELI","11",130,0,6,0,5,0,0,0,0,2,NA,1219,2015,"HELI_130","11_130"
"9703","HELI","12",130,0,1,0,0,0,0,0,0,2,NA,1219,2015,"HELI_130","12_130"
"9704","HELI","13",130,1,2,0,1,0,0,0,0,2,NA,1219,2015,"HELI_130","13_130"
"9705","HELI","14",130,0,1,0,0,0,0,0,0,2,NA,1219,2015,"HELI_130","14_130"
"9706","HELI","15",130,0,4,0,0,0,0,0,0,2,NA,1219,2015,"HELI_130","15_130"
"9707","HELI","16",130,0,2,0,2,0,0,0,0,2,NA,1219,2015,"HELI_130","16_130"
"9708","HELI","17",130,0,3,0,3,0,0,0,0,2,NA,1219,2015,"HELI_130","17_130"
"9709","HELI","unobs",130,0,147,1,-8,18,78,79,0,2,NA,1219,2015,"HELI_130","unobs_130"
"9710","NUBIAN","10",130,0,1,0,1,0,0,0,0,4,0,1220,2015,"NUBIAN_130","10_130"
"9711","NUBIAN","11",130,0,6,0,5,0,0,0,0,4,0,1220,2015,"NUBIAN_130","11_130"
"9712","NUBIAN","12",130,0,1,0,0,0,0,0,0,4,0,1220,2015,"NUBIAN_130","12_130"
"9713","NUBIAN","13",130,0,2,0,0,0,0,0,0,4,0,1220,2015,"NUBIAN_130","13_130"
"9714","NUBIAN","14",130,1,1,0,1,0,0,0,0,4,0,1220,2015,"NUBIAN_130","14_130"
"9715","NUBIAN","15",130,0,4,0,0,0,0,0,0,4,0,1220,2015,"NUBIAN_130","15_130"
"9716","NUBIAN","16",130,0,2,0,2,0,0,0,0,4,0,1220,2015,"NUBIAN_130","16_130"
"9717","NUBIAN","17",130,0,3,0,3,0,0,0,0,4,0,1220,2015,"NUBIAN_130","17_130"
"9718","NUBIAN","unobs",130,0,147,1,-9,16,78,79,0,4,0,1220,2015,"NUBIAN_130","unobs_130"
"9719","MING","10",130,0,1,0,1,0,0,0,0,4,1,1221,2015,"MING_130","10_130"
"9720","MING","11",130,0,6,0,5,0,0,0,0,4,1,1221,2015,"MING_130","11_130"
"9721","MING","12",130,0,1,0,0,0,0,0,0,4,1,1221,2015,"MING_130","12_130"
"9722","MING","13",130,0,2,0,0,0,0,0,0,4,1,1221,2015,"MING_130","13_130"
"9723","MING","14",130,0,1,0,0,0,0,0,0,4,1,1221,2015,"MING_130","14_130"
"9724","MING","15",130,1,4,0,1,0,0,0,0,4,1,1221,2015,"MING_130","15_130"
"9725","MING","16",130,0,2,0,2,0,0,0,0,4,1,1221,2015,"MING_130","16_130"
"9726","MING","17",130,0,3,0,3,0,0,0,0,4,1,1221,2015,"MING_130","17_130"
"9727","MING","unobs",130,0,147,1,-7,16,78,79,0,4,1,1221,2015,"MING_130","unobs_130"
"9728","POTAMUS","10",130,0,1,0,1,0,0,0,0,2,1,1222,2015,"POTAMUS_130","10_130"
"9729","POTAMUS","11",130,0,6,0,5,0,0,0,0,2,1,1222,2015,"POTAMUS_130","11_130"
"9730","POTAMUS","12",130,0,1,0,0,0,0,0,0,2,1,1222,2015,"POTAMUS_130","12_130"
"9731","POTAMUS","13",130,0,2,0,0,0,0,0,0,2,1,1222,2015,"POTAMUS_130","13_130"
"9732","POTAMUS","14",130,0,1,0,0,0,0,0,0,2,1,1222,2015,"POTAMUS_130","14_130"
"9733","POTAMUS","15",130,1,4,0,1,0,0,0,0,2,1,1222,2015,"POTAMUS_130","15_130"
"9734","POTAMUS","16",130,0,2,0,2,0,0,0,0,2,1,1222,2015,"POTAMUS_130","16_130"
"9735","POTAMUS","17",130,0,3,0,3,0,0,0,0,2,1,1222,2015,"POTAMUS_130","17_130"
"9736","POTAMUS","unobs",130,0,147,1,-8,18,78,79,0,2,1,1222,2015,"POTAMUS_130","unobs_130"
"9737","WOBBLE","10",130,0,1,0,1,0,0,0,0,3,NA,1223,2015,"WOBBLE_130","10_130"
"9738","WOBBLE","11",130,0,6,0,5,0,0,0,0,3,NA,1223,2015,"WOBBLE_130","11_130"
"9739","WOBBLE","12",130,0,1,0,0,0,0,0,0,3,NA,1223,2015,"WOBBLE_130","12_130"
"9740","WOBBLE","13",130,0,2,0,0,0,0,0,0,3,NA,1223,2015,"WOBBLE_130","13_130"
"9741","WOBBLE","14",130,0,1,0,0,0,0,0,0,3,NA,1223,2015,"WOBBLE_130","14_130"
"9742","WOBBLE","15",130,1,4,0,1,0,0,0,0,3,NA,1223,2015,"WOBBLE_130","15_130"
"9743","WOBBLE","16",130,0,2,0,2,0,0,0,0,3,NA,1223,2015,"WOBBLE_130","16_130"
"9744","WOBBLE","17",130,0,3,0,3,0,0,0,0,3,NA,1223,2015,"WOBBLE_130","17_130"
"9745","WOBBLE","unobs",130,0,147,1,-3,28,78,79,0,3,NA,1223,2015,"WOBBLE_130","unobs_130"
"9746","AVA","10",130,0,1,0,1,0,0,0,0,3,0,1224,2015,"AVA_130","10_130"
"9747","AVA","11",130,0,6,0,5,0,0,0,0,3,0,1224,2015,"AVA_130","11_130"
"9748","AVA","12",130,0,1,0,0,0,0,0,0,3,0,1224,2015,"AVA_130","12_130"
"9749","AVA","13",130,0,2,0,0,0,0,0,0,3,0,1224,2015,"AVA_130","13_130"
"9750","AVA","14",130,0,1,0,0,0,0,0,0,3,0,1224,2015,"AVA_130","14_130"
"9751","AVA","15",130,1,4,0,1,0,0,0,0,3,0,1224,2015,"AVA_130","15_130"
"9752","AVA","16",130,0,2,0,2,0,0,0,0,3,0,1224,2015,"AVA_130","16_130"
"9753","AVA","17",130,0,3,0,3,0,0,0,0,3,0,1224,2015,"AVA_130","17_130"
"9754","AVA","unobs",130,0,147,1,-8,28,78,79,0,3,0,1224,2015,"AVA_130","unobs_130"
"9755","NIPPER","18",131,1,3,0,3,0,0,0,0,3,0,1230,2015,"NIPPER_131","18_131"
"9756","NIPPER","19",131,0,2,0,0,0,0,0,0,3,0,1230,2015,"NIPPER_131","19_131"
"9757","NIPPER","20",131,0,4,0,4,0,0,0,0,3,0,1230,2015,"NIPPER_131","20_131"
"9758","NIPPER","21",131,0,1,0,0,0,0,0,0,3,0,1230,2015,"NIPPER_131","21_131"
"9759","NIPPER","22",131,0,4,0,1,0,0,0,0,3,0,1230,2015,"NIPPER_131","22_131"
"9760","NIPPER","23",131,0,7,0,3,0,0,0,0,3,0,1230,2015,"NIPPER_131","23_131"
"9761","NIPPER","24",131,0,1,0,0,0,0,0,0,3,0,1230,2015,"NIPPER_131","24_131"
"9762","NIPPER","unobs",131,0,144,1,-8,27,75,79,0,3,0,1230,2015,"NIPPER_131","unobs_131"
"9763","POTAMUS","18",131,0,3,0,2,0,0,0,0,2,1,1233,2015,"POTAMUS_131","18_131"
"9764","POTAMUS","19",131,1,2,0,1,0,0,0,0,2,1,1233,2015,"POTAMUS_131","19_131"
"9765","POTAMUS","20",131,0,4,0,4,0,0,0,0,2,1,1233,2015,"POTAMUS_131","20_131"
"9766","POTAMUS","21",131,0,1,0,0,0,0,0,0,2,1,1233,2015,"POTAMUS_131","21_131"
"9767","POTAMUS","22",131,0,4,0,1,0,0,0,0,2,1,1233,2015,"POTAMUS_131","22_131"
"9768","POTAMUS","23",131,0,7,0,3,0,0,0,0,2,1,1233,2015,"POTAMUS_131","23_131"
"9769","POTAMUS","24",131,0,1,0,0,0,0,0,0,2,1,1233,2015,"POTAMUS_131","24_131"
"9770","POTAMUS","unobs",131,0,144,1,-7,19,75,79,0,2,1,1233,2015,"POTAMUS_131","unobs_131"
"9771","MING","18",131,0,3,0,2,0,0,0,0,4,0,1234,2015,"MING_131","18_131"
"9772","MING","19",131,1,2,0,1,0,0,0,0,4,0,1234,2015,"MING_131","19_131"
"9773","MING","20",131,0,4,0,4,0,0,0,0,4,0,1234,2015,"MING_131","20_131"
"9774","MING","21",131,0,1,0,0,0,0,0,0,4,0,1234,2015,"MING_131","21_131"
"9775","MING","22",131,0,4,0,1,0,0,0,0,4,0,1234,2015,"MING_131","22_131"
"9776","MING","23",131,0,7,0,3,0,0,0,0,4,0,1234,2015,"MING_131","23_131"
"9777","MING","24",131,0,1,0,0,0,0,0,0,4,0,1234,2015,"MING_131","24_131"
"9778","MING","unobs",131,0,144,1,-6,15,75,79,0,4,0,1234,2015,"MING_131","unobs_131"
"9779","FLECK","18",131,0,3,0,2,0,0,0,0,3,0,1239,2015,"FLECK_131","18_131"
"9780","FLECK","19",131,0,2,0,0,0,0,0,0,3,0,1239,2015,"FLECK_131","19_131"
"9781","FLECK","20",131,0,4,0,4,0,0,0,0,3,0,1239,2015,"FLECK_131","20_131"
"9782","FLECK","21",131,1,1,0,1,0,0,0,0,3,0,1239,2015,"FLECK_131","21_131"
"9783","FLECK","22",131,0,4,0,1,0,0,0,0,3,0,1239,2015,"FLECK_131","22_131"
"9784","FLECK","23",131,0,7,0,3,0,0,0,0,3,0,1239,2015,"FLECK_131","23_131"
"9785","FLECK","24",131,0,1,0,0,0,0,0,0,3,0,1239,2015,"FLECK_131","24_131"
"9786","FLECK","unobs",131,0,144,1,-7,27,75,79,0,3,0,1239,2015,"FLECK_131","unobs_131"
"9787","CLAW","18",131,0,3,0,0,0,0,0,0,8,1,1240,2015,"CLAW_131","18_131"
"9788","CLAW","19",131,0,2,0,0,0,0,0,0,8,1,1240,2015,"CLAW_131","19_131"
"9789","CLAW","20",131,0,4,0,0,0,0,0,0,8,1,1240,2015,"CLAW_131","20_131"
"9790","CLAW","21",131,0,1,0,0,0,0,0,0,8,1,1240,2015,"CLAW_131","21_131"
"9791","CLAW","22",131,1,4,0,1,0,0,0,0,8,1,1240,2015,"CLAW_131","22_131"
"9792","CLAW","23",131,0,7,0,0,0,0,0,0,8,1,1240,2015,"CLAW_131","23_131"
"9793","CLAW","24",131,0,1,0,0,0,0,0,0,8,1,1240,2015,"CLAW_131","24_131"
"9794","CLAW","unobs",131,0,144,1,2,10,75,79,0,8,1,1240,2015,"CLAW_131","unobs_131"
"9795","QUARK","18",131,0,3,0,2,0,0,0,0,4,1,1241,2015,"QUARK_131","18_131"
"9796","QUARK","19",131,0,2,0,0,0,0,0,0,4,1,1241,2015,"QUARK_131","19_131"
"9797","QUARK","20",131,0,4,0,4,0,0,0,0,4,1,1241,2015,"QUARK_131","20_131"
"9798","QUARK","21",131,0,1,0,0,0,0,0,0,4,1,1241,2015,"QUARK_131","21_131"
"9799","QUARK","22",131,1,4,0,2,0,0,0,0,4,1,1241,2015,"QUARK_131","22_131"
"9800","QUARK","23",131,0,7,0,3,0,0,0,0,4,1,1241,2015,"QUARK_131","23_131"
"9801","QUARK","24",131,0,1,0,0,0,0,0,0,4,1,1241,2015,"QUARK_131","24_131"
"9802","QUARK","unobs",131,0,144,1,-2,15,75,79,0,4,1,1241,2015,"QUARK_131","unobs_131"
"9803","SALLY","18",131,0,3,0,2,0,0,0,0,3,1,1242,2015,"SALLY_131","18_131"
"9804","SALLY","19",131,0,2,0,0,0,0,0,0,3,1,1242,2015,"SALLY_131","19_131"
"9805","SALLY","20",131,0,4,0,4,0,0,0,0,3,1,1242,2015,"SALLY_131","20_131"
"9806","SALLY","21",131,0,1,0,0,0,0,0,0,3,1,1242,2015,"SALLY_131","21_131"
"9807","SALLY","22",131,1,4,0,2,0,0,0,0,3,1,1242,2015,"SALLY_131","22_131"
"9808","SALLY","23",131,0,7,0,3,0,0,0,0,3,1,1242,2015,"SALLY_131","23_131"
"9809","SALLY","24",131,0,1,0,0,0,0,0,0,3,1,1242,2015,"SALLY_131","24_131"
"9810","SALLY","unobs",131,0,144,1,-6,27,75,79,0,3,1,1242,2015,"SALLY_131","unobs_131"
"9811","SIS","18",131,0,3,0,0,0,0,0,0,13,NA,1244,2015,"SIS_131","18_131"
"9812","SIS","19",131,0,2,0,0,0,0,0,0,13,NA,1244,2015,"SIS_131","19_131"
"9813","SIS","20",131,0,4,0,0,0,0,0,0,13,NA,1244,2015,"SIS_131","20_131"
"9814","SIS","21",131,0,1,0,0,0,0,0,0,13,NA,1244,2015,"SIS_131","21_131"
"9815","SIS","22",131,0,4,0,0,0,0,0,0,13,NA,1244,2015,"SIS_131","22_131"
"9816","SIS","23",131,1,7,0,1,0,0,0,0,13,NA,1244,2015,"SIS_131","23_131"
"9817","SIS","24",131,0,1,0,0,0,0,0,0,13,NA,1244,2015,"SIS_131","24_131"
"9818","SIS","unobs",131,0,144,1,1,2,75,79,0,13,NA,1244,2015,"SIS_131","unobs_131"
"9819","BERTHA","18",131,0,3,0,2,0,0,0,0,5,NA,1246,2015,"BERTHA_131","18_131"
"9820","BERTHA","19",131,0,2,0,0,0,0,0,0,5,NA,1246,2015,"BERTHA_131","19_131"
"9821","BERTHA","20",131,0,4,0,4,0,0,0,0,5,NA,1246,2015,"BERTHA_131","20_131"
"9822","BERTHA","21",131,0,1,0,0,0,0,0,0,5,NA,1246,2015,"BERTHA_131","21_131"
"9823","BERTHA","22",131,0,4,0,1,0,0,0,0,5,NA,1246,2015,"BERTHA_131","22_131"
"9824","BERTHA","23",131,1,7,0,4,0,0,0,0,5,NA,1246,2015,"BERTHA_131","23_131"
"9825","BERTHA","24",131,0,1,0,0,0,0,0,0,5,NA,1246,2015,"BERTHA_131","24_131"
"9826","BERTHA","unobs",131,0,144,1,-5,14,75,79,0,5,NA,1246,2015,"BERTHA_131","unobs_131"
"9827","ICE","18",131,0,3,0,2,0,0,0,0,4,NA,1247,2015,"ICE_131","18_131"
"9828","ICE","19",131,0,2,0,0,0,0,0,0,4,NA,1247,2015,"ICE_131","19_131"
"9829","ICE","20",131,0,4,0,4,0,0,0,0,4,NA,1247,2015,"ICE_131","20_131"
"9830","ICE","21",131,0,1,0,0,0,0,0,0,4,NA,1247,2015,"ICE_131","21_131"
"9831","ICE","22",131,0,4,0,1,0,0,0,0,4,NA,1247,2015,"ICE_131","22_131"
"9832","ICE","23",131,1,7,0,4,0,0,0,0,4,NA,1247,2015,"ICE_131","23_131"
"9833","ICE","24",131,0,1,0,0,0,0,0,0,4,NA,1247,2015,"ICE_131","24_131"
"9834","ICE","unobs",131,0,144,1,-9,15,75,79,0,4,NA,1247,2015,"ICE_131","unobs_131"
"9835","NEEDLES","18",131,0,3,0,2,0,0,0,0,2,0,1250,2015,"NEEDLES_131","18_131"
"9836","NEEDLES","19",131,0,2,0,0,0,0,0,0,2,0,1250,2015,"NEEDLES_131","19_131"
"9837","NEEDLES","20",131,0,4,0,4,0,0,0,0,2,0,1250,2015,"NEEDLES_131","20_131"
"9838","NEEDLES","21",131,0,1,0,0,0,0,0,0,2,0,1250,2015,"NEEDLES_131","21_131"
"9839","NEEDLES","22",131,0,4,0,1,0,0,0,0,2,0,1250,2015,"NEEDLES_131","22_131"
"9840","NEEDLES","23",131,0,7,0,3,0,0,0,0,2,0,1250,2015,"NEEDLES_131","23_131"
"9841","NEEDLES","24",131,1,1,0,1,0,0,0,0,2,0,1250,2015,"NEEDLES_131","24_131"
"9842","NEEDLES","unobs",131,0,144,1,-5,19,75,79,0,2,0,1250,2015,"NEEDLES_131","unobs_131"
"9843","WAVE","1",132,1,9,0,1,0,0,0,0,12,0,1256,2015,"WAVE_132","1_132"
"9844","WAVE","2",132,0,19,0,0,0,0,0,0,12,0,1256,2015,"WAVE_132","2_132"
"9845","WAVE","3",132,0,1,0,0,0,0,0,0,12,0,1256,2015,"WAVE_132","3_132"
"9846","WAVE","4",132,0,3,0,0,0,0,0,0,12,0,1256,2015,"WAVE_132","4_132"
"9847","WAVE","5",132,0,2,0,0,0,0,0,0,12,0,1256,2015,"WAVE_132","5_132"
"9848","WAVE","6",132,0,10,0,0,0,0,0,0,12,0,1256,2015,"WAVE_132","6_132"
"9849","WAVE","7",132,0,3,0,0,0,0,0,0,12,0,1256,2015,"WAVE_132","7_132"
"9850","WAVE","8",132,0,2,0,0,0,0,0,0,12,0,1256,2015,"WAVE_132","8_132"
"9851","WAVE","unobs",132,0,139,1,4,3,72,79,0,12,0,1256,2015,"WAVE_132","unobs_132"
"9852","WARP","1",132,0,9,0,7,0,0,0,0,6,0,1260,2015,"WARP_132","1_132"
"9853","WARP","2",132,1,19,0,18,0,0,0,0,6,0,1260,2015,"WARP_132","2_132"
"9854","WARP","3",132,0,1,0,0,0,0,0,0,6,0,1260,2015,"WARP_132","3_132"
"9855","WARP","4",132,0,3,0,0,0,0,0,0,6,0,1260,2015,"WARP_132","4_132"
"9856","WARP","5",132,0,2,0,0,0,0,0,0,6,0,1260,2015,"WARP_132","5_132"
"9857","WARP","6",132,0,10,0,6,0,0,0,0,6,0,1260,2015,"WARP_132","6_132"
"9858","WARP","7",132,0,3,0,0,0,0,0,0,6,0,1260,2015,"WARP_132","7_132"
"9859","WARP","8",132,0,2,0,2,0,0,0,0,6,0,1260,2015,"WARP_132","8_132"
"9860","WARP","unobs",132,0,139,1,-28,20,72,79,0,6,0,1260,2015,"WARP_132","unobs_132"
"9861","HELI","1",132,0,9,0,7,0,0,0,0,2,NA,1261,2015,"HELI_132","1_132"
"9862","HELI","2",132,1,19,0,18,0,0,0,0,2,NA,1261,2015,"HELI_132","2_132"
"9863","HELI","3",132,0,1,0,0,0,0,0,0,2,NA,1261,2015,"HELI_132","3_132"
"9864","HELI","4",132,0,3,0,0,0,0,0,0,2,NA,1261,2015,"HELI_132","4_132"
"9865","HELI","5",132,0,2,0,0,0,0,0,0,2,NA,1261,2015,"HELI_132","5_132"
"9866","HELI","6",132,0,10,0,6,0,0,0,0,2,NA,1261,2015,"HELI_132","6_132"
"9867","HELI","7",132,0,3,0,0,0,0,0,0,2,NA,1261,2015,"HELI_132","7_132"
"9868","HELI","8",132,0,2,0,2,0,0,0,0,2,NA,1261,2015,"HELI_132","8_132"
"9869","HELI","unobs",132,0,139,1,-29,19,72,79,0,2,NA,1261,2015,"HELI_132","unobs_132"
"9870","NEEDLES","1",132,0,9,0,7,0,0,0,0,2,1,1279,2015,"NEEDLES_132","1_132"
"9871","NEEDLES","2",132,0,19,0,17,0,0,0,0,2,1,1279,2015,"NEEDLES_132","2_132"
"9872","NEEDLES","3",132,1,1,0,1,0,0,0,0,2,1,1279,2015,"NEEDLES_132","3_132"
"9873","NEEDLES","4",132,0,3,0,0,0,0,0,0,2,1,1279,2015,"NEEDLES_132","4_132"
"9874","NEEDLES","5",132,0,2,0,0,0,0,0,0,2,1,1279,2015,"NEEDLES_132","5_132"
"9875","NEEDLES","6",132,0,10,0,6,0,0,0,0,2,1,1279,2015,"NEEDLES_132","6_132"
"9876","NEEDLES","7",132,0,3,0,0,0,0,0,0,2,1,1279,2015,"NEEDLES_132","7_132"
"9877","NEEDLES","8",132,0,2,0,2,0,0,0,0,2,1,1279,2015,"NEEDLES_132","8_132"
"9878","NEEDLES","unobs",132,0,139,1,-27,19,72,79,0,2,1,1279,2015,"NEEDLES_132","unobs_132"
"9879","CRANE","1",132,0,9,0,0,0,0,0,0,7,0,1280,2015,"CRANE_132","1_132"
"9880","CRANE","2",132,0,19,0,0,0,0,0,0,7,0,1280,2015,"CRANE_132","2_132"
"9881","CRANE","3",132,0,1,0,0,0,0,0,0,7,0,1280,2015,"CRANE_132","3_132"
"9882","CRANE","4",132,1,3,0,1,0,0,0,0,7,0,1280,2015,"CRANE_132","4_132"
"9883","CRANE","5",132,0,2,0,0,0,0,0,0,7,0,1280,2015,"CRANE_132","5_132"
"9884","CRANE","6",132,0,10,0,0,0,0,0,0,7,0,1280,2015,"CRANE_132","6_132"
"9885","CRANE","7",132,0,3,0,0,0,0,0,0,7,0,1280,2015,"CRANE_132","7_132"
"9886","CRANE","8",132,0,2,0,0,0,0,0,0,7,0,1280,2015,"CRANE_132","8_132"
"9887","CRANE","unobs",132,0,139,1,0,11,72,79,0,7,0,1280,2015,"CRANE_132","unobs_132"
"9888","NUBIAN","1",132,0,9,0,7,0,0,0,0,4,1,1281,2015,"NUBIAN_132","1_132"
"9889","NUBIAN","2",132,0,19,0,17,0,0,0,0,4,1,1281,2015,"NUBIAN_132","2_132"
"9890","NUBIAN","3",132,0,1,0,0,0,0,0,0,4,1,1281,2015,"NUBIAN_132","3_132"
"9891","NUBIAN","4",132,1,3,0,1,0,0,0,0,4,1,1281,2015,"NUBIAN_132","4_132"
"9892","NUBIAN","5",132,0,2,0,0,0,0,0,0,4,1,1281,2015,"NUBIAN_132","5_132"
"9893","NUBIAN","6",132,0,10,0,6,0,0,0,0,4,1,1281,2015,"NUBIAN_132","6_132"
