"","fulltag_clean","grp","julian","present","grpsize","mom_in_grp","fem_sibs_in_grp","same_cohort_count","no_ewes","no_rams","no_lambs","focal_animal_age","focal_lamb_status","choice_set","year_in","animal_day","grp_day"
"8382","DOUBLE BAND","21",324,0,1,0,0,0,0,0,0,4,NA,2059,1980,"DOUBLE BAND_324","21_324"
"8383","DOUBLE BAND","22",324,0,1,0,1,0,0,1,0,4,NA,2059,1980,"DOUBLE BAND_324","22_324"
"8384","DOUBLE BAND","unobs",324,0,12,1,14,1,10,12,0,4,NA,2059,1980,"DOUBLE BAND_324","unobs_324"
"8385","HANDLE","17",324,0,1,0,1,0,0,1,0,1,NA,2060,1980,"HANDLE_324","17_324"
"8386","HANDLE","18",324,1,27,0,27,3,17,10,0,1,NA,2060,1980,"HANDLE_324","18_324"
"8387","HANDLE","19",324,0,6,0,6,0,3,3,0,1,NA,2060,1980,"HANDLE_324","19_324"
"8388","HANDLE","20",324,0,1,0,1,0,1,0,0,1,NA,2060,1980,"HANDLE_324","20_324"
"8389","HANDLE","21",324,0,1,0,0,0,0,0,0,1,NA,2060,1980,"HANDLE_324","21_324"
"8390","HANDLE","22",324,0,1,0,1,0,0,1,0,1,NA,2060,1980,"HANDLE_324","22_324"
"8391","HANDLE","unobs",324,0,12,1,14,1,10,12,0,1,NA,2060,1980,"HANDLE_324","unobs_324"
"8392","R5","17",324,0,1,0,1,0,0,1,0,5,NA,2061,1980,"R5_324","17_324"
"8393","R5","18",324,1,27,0,27,6,17,10,0,5,NA,2061,1980,"R5_324","18_324"
"8394","R5","19",324,0,6,0,6,2,3,3,0,5,NA,2061,1980,"R5_324","19_324"
"8395","R5","20",324,0,1,0,1,0,1,0,0,5,NA,2061,1980,"R5_324","20_324"
"8396","R5","21",324,0,1,0,0,0,0,0,0,5,NA,2061,1980,"R5_324","21_324"
"8397","R5","22",324,0,1,0,1,0,0,1,0,5,NA,2061,1980,"R5_324","22_324"
"8398","R5","unobs",324,0,12,1,14,0,10,12,0,5,NA,2061,1980,"R5_324","unobs_324"
"8399","SLASH","17",324,0,1,0,1,0,0,1,0,3,NA,2062,1980,"SLASH_324","17_324"
"8400","SLASH","18",324,1,27,0,27,5,17,10,0,3,NA,2062,1980,"SLASH_324","18_324"
"8401","SLASH","19",324,0,6,0,6,0,3,3,0,3,NA,2062,1980,"SLASH_324","19_324"
"8402","SLASH","20",324,0,1,0,1,0,1,0,0,3,NA,2062,1980,"SLASH_324","20_324"
"8403","SLASH","21",324,0,1,0,0,0,0,0,0,3,NA,2062,1980,"SLASH_324","21_324"
"8404","SLASH","22",324,0,1,0,1,0,0,1,0,3,NA,2062,1980,"SLASH_324","22_324"
"8405","SLASH","unobs",324,0,12,1,14,2,10,12,0,3,NA,2062,1980,"SLASH_324","unobs_324"
"8406","BUG","17",324,0,1,0,1,0,0,1,0,5,NA,2063,1980,"BUG_324","17_324"
"8407","BUG","18",324,1,27,0,27,6,17,10,0,5,NA,2063,1980,"BUG_324","18_324"
"8408","BUG","19",324,0,6,0,6,2,3,3,0,5,NA,2063,1980,"BUG_324","19_324"
"8409","BUG","20",324,0,1,0,1,0,1,0,0,5,NA,2063,1980,"BUG_324","20_324"
"8410","BUG","21",324,0,1,0,0,0,0,0,0,5,NA,2063,1980,"BUG_324","21_324"
"8411","BUG","22",324,0,1,0,1,0,0,1,0,5,NA,2063,1980,"BUG_324","22_324"
"8412","BUG","unobs",324,0,12,1,14,0,10,12,0,5,NA,2063,1980,"BUG_324","unobs_324"
"8413","MOUNT","17",324,0,1,0,1,0,0,1,0,5,NA,2064,1980,"MOUNT_324","17_324"
"8414","MOUNT","18",324,1,27,0,27,6,17,10,0,5,NA,2064,1980,"MOUNT_324","18_324"
"8415","MOUNT","19",324,0,6,0,6,2,3,3,0,5,NA,2064,1980,"MOUNT_324","19_324"
"8416","MOUNT","20",324,0,1,0,1,0,1,0,0,5,NA,2064,1980,"MOUNT_324","20_324"
"8417","MOUNT","21",324,0,1,0,0,0,0,0,0,5,NA,2064,1980,"MOUNT_324","21_324"
"8418","MOUNT","22",324,0,1,0,1,0,0,1,0,5,NA,2064,1980,"MOUNT_324","22_324"
"8419","MOUNT","unobs",324,0,12,1,14,0,10,12,0,5,NA,2064,1980,"MOUNT_324","unobs_324"
"8420","TWIGGY","17",324,0,1,0,1,0,0,1,0,2,NA,2065,1980,"TWIGGY_324","17_324"
"8421","TWIGGY","18",324,1,27,0,27,1,17,10,0,2,NA,2065,1980,"TWIGGY_324","18_324"
"8422","TWIGGY","19",324,0,6,0,6,0,3,3,0,2,NA,2065,1980,"TWIGGY_324","19_324"
"8423","TWIGGY","20",324,0,1,0,1,0,1,0,0,2,NA,2065,1980,"TWIGGY_324","20_324"
"8424","TWIGGY","21",324,0,1,0,0,0,0,0,0,2,NA,2065,1980,"TWIGGY_324","21_324"
"8425","TWIGGY","22",324,0,1,0,1,0,0,1,0,2,NA,2065,1980,"TWIGGY_324","22_324"
"8426","TWIGGY","unobs",324,0,12,1,14,1,10,12,0,2,NA,2065,1980,"TWIGGY_324","unobs_324"
"8427","SABER","17",324,0,1,0,1,0,0,1,0,1,NA,2066,1980,"SABER_324","17_324"
"8428","SABER","18",324,1,27,0,27,3,17,10,0,1,NA,2066,1980,"SABER_324","18_324"
"8429","SABER","19",324,0,6,0,6,0,3,3,0,1,NA,2066,1980,"SABER_324","19_324"
"8430","SABER","20",324,0,1,0,1,0,1,0,0,1,NA,2066,1980,"SABER_324","20_324"
"8431","SABER","21",324,0,1,0,0,0,0,0,0,1,NA,2066,1980,"SABER_324","21_324"
"8432","SABER","22",324,0,1,0,1,0,0,1,0,1,NA,2066,1980,"SABER_324","22_324"
"8433","SABER","unobs",324,0,12,1,14,1,10,12,0,1,NA,2066,1980,"SABER_324","unobs_324"
"8434","DELICATE","17",324,0,1,0,1,0,0,1,0,4,NA,2067,1980,"DELICATE_324","17_324"
"8435","DELICATE","18",324,1,27,0,27,5,17,10,0,4,NA,2067,1980,"DELICATE_324","18_324"
"8436","DELICATE","19",324,0,6,0,6,1,3,3,0,4,NA,2067,1980,"DELICATE_324","19_324"
"8437","DELICATE","20",324,0,1,0,1,0,1,0,0,4,NA,2067,1980,"DELICATE_324","20_324"
"8438","DELICATE","21",324,0,1,0,0,0,0,0,0,4,NA,2067,1980,"DELICATE_324","21_324"
"8439","DELICATE","22",324,0,1,0,1,0,0,1,0,4,NA,2067,1980,"DELICATE_324","22_324"
"8440","DELICATE","unobs",324,0,12,1,14,1,10,12,0,4,NA,2067,1980,"DELICATE_324","unobs_324"
"8441","MORDOR","17",324,0,1,0,1,0,0,1,0,8,NA,2068,1980,"MORDOR_324","17_324"
"8442","MORDOR","18",324,0,27,0,27,2,17,10,0,8,NA,2068,1980,"MORDOR_324","18_324"
"8443","MORDOR","19",324,1,6,0,6,2,3,3,0,8,NA,2068,1980,"MORDOR_324","19_324"
"8444","MORDOR","20",324,0,1,0,1,0,1,0,0,8,NA,2068,1980,"MORDOR_324","20_324"
"8445","MORDOR","21",324,0,1,0,0,0,0,0,0,8,NA,2068,1980,"MORDOR_324","21_324"
"8446","MORDOR","22",324,0,1,0,1,0,0,1,0,8,NA,2068,1980,"MORDOR_324","22_324"
"8447","MORDOR","unobs",324,0,12,1,14,2,10,12,0,8,NA,2068,1980,"MORDOR_324","unobs_324"
"8448","MESA","17",324,0,1,0,1,0,0,1,0,8,NA,2069,1980,"MESA_324","17_324"
"8449","MESA","18",324,0,27,0,27,2,17,10,0,8,NA,2069,1980,"MESA_324","18_324"
"8450","MESA","19",324,1,6,0,6,2,3,3,0,8,NA,2069,1980,"MESA_324","19_324"
"8451","MESA","20",324,0,1,0,1,0,1,0,0,8,NA,2069,1980,"MESA_324","20_324"
"8452","MESA","21",324,0,1,0,0,0,0,0,0,8,NA,2069,1980,"MESA_324","21_324"
"8453","MESA","22",324,0,1,0,1,0,0,1,0,8,NA,2069,1980,"MESA_324","22_324"
"8454","MESA","unobs",324,0,12,1,14,2,10,12,0,8,NA,2069,1980,"MESA_324","unobs_324"
"8455","BUFFY","17",324,0,1,0,1,0,0,1,0,4,NA,2070,1980,"BUFFY_324","17_324"
"8456","BUFFY","18",324,0,27,0,27,5,17,10,0,4,NA,2070,1980,"BUFFY_324","18_324"
"8457","BUFFY","19",324,1,6,0,6,1,3,3,0,4,NA,2070,1980,"BUFFY_324","19_324"
"8458","BUFFY","20",324,0,1,0,1,0,1,0,0,4,NA,2070,1980,"BUFFY_324","20_324"
"8459","BUFFY","21",324,0,1,0,0,0,0,0,0,4,NA,2070,1980,"BUFFY_324","21_324"
"8460","BUFFY","22",324,0,1,0,1,0,0,1,0,4,NA,2070,1980,"BUFFY_324","22_324"
"8461","BUFFY","unobs",324,0,12,1,14,1,10,12,0,4,NA,2070,1980,"BUFFY_324","unobs_324"
"8462","LYRE","17",324,0,1,0,1,0,0,1,0,5,NA,2071,1980,"LYRE_324","17_324"
"8463","LYRE","18",324,0,27,0,27,6,17,10,0,5,NA,2071,1980,"LYRE_324","18_324"
"8464","LYRE","19",324,1,6,0,6,2,3,3,0,5,NA,2071,1980,"LYRE_324","19_324"
"8465","LYRE","20",324,0,1,0,1,0,1,0,0,5,NA,2071,1980,"LYRE_324","20_324"
"8466","LYRE","21",324,0,1,0,0,0,0,0,0,5,NA,2071,1980,"LYRE_324","21_324"
"8467","LYRE","22",324,0,1,0,1,0,0,1,0,5,NA,2071,1980,"LYRE_324","22_324"
"8468","LYRE","unobs",324,0,12,1,14,0,10,12,0,5,NA,2071,1980,"LYRE_324","unobs_324"
"8469","SHADE","17",324,0,1,0,1,0,0,1,0,5,NA,2072,1980,"SHADE_324","17_324"
"8470","SHADE","18",324,0,27,0,27,6,17,10,0,5,NA,2072,1980,"SHADE_324","18_324"
"8471","SHADE","19",324,1,6,0,6,2,3,3,0,5,NA,2072,1980,"SHADE_324","19_324"
"8472","SHADE","20",324,0,1,0,1,0,1,0,0,5,NA,2072,1980,"SHADE_324","20_324"
"8473","SHADE","21",324,0,1,0,0,0,0,0,0,5,NA,2072,1980,"SHADE_324","21_324"
"8474","SHADE","22",324,0,1,0,1,0,0,1,0,5,NA,2072,1980,"SHADE_324","22_324"
"8475","SHADE","unobs",324,0,12,1,14,0,10,12,0,5,NA,2072,1980,"SHADE_324","unobs_324"
"8476","STUBBLE","17",324,0,1,0,1,0,0,1,0,NA,NA,2073,1980,"STUBBLE_324","17_324"
"8477","STUBBLE","18",324,0,27,0,27,0,17,10,0,NA,NA,2073,1980,"STUBBLE_324","18_324"
"8478","STUBBLE","19",324,1,6,0,6,0,3,3,0,NA,NA,2073,1980,"STUBBLE_324","19_324"
"8479","STUBBLE","20",324,0,1,0,1,0,1,0,0,NA,NA,2073,1980,"STUBBLE_324","20_324"
"8480","STUBBLE","21",324,0,1,0,0,0,0,0,0,NA,NA,2073,1980,"STUBBLE_324","21_324"
"8481","STUBBLE","22",324,0,1,0,1,0,0,1,0,NA,NA,2073,1980,"STUBBLE_324","22_324"
"8482","STUBBLE","unobs",324,0,12,1,14,0,10,12,0,NA,NA,2073,1980,"STUBBLE_324","unobs_324"
"8483","FRECKLES","17",324,0,1,0,1,0,0,1,0,6,NA,2074,1980,"FRECKLES_324","17_324"
"8484","FRECKLES","18",324,0,27,0,27,3,17,10,0,6,NA,2074,1980,"FRECKLES_324","18_324"
"8485","FRECKLES","19",324,0,6,0,6,0,3,3,0,6,NA,2074,1980,"FRECKLES_324","19_324"
"8486","FRECKLES","20",324,1,1,0,1,1,1,0,0,6,NA,2074,1980,"FRECKLES_324","20_324"
"8487","FRECKLES","21",324,0,1,0,0,0,0,0,0,6,NA,2074,1980,"FRECKLES_324","21_324"
"8488","FRECKLES","22",324,0,1,0,1,0,0,1,0,6,NA,2074,1980,"FRECKLES_324","22_324"
"8489","FRECKLES","unobs",324,0,12,1,14,1,10,12,0,6,NA,2074,1980,"FRECKLES_324","unobs_324"
"8490","CHUNK","17",324,0,1,0,1,0,0,1,0,9,NA,2076,1980,"CHUNK_324","17_324"
"8491","CHUNK","18",324,0,27,0,27,2,17,10,0,9,NA,2076,1980,"CHUNK_324","18_324"
"8492","CHUNK","19",324,0,6,0,6,0,3,3,0,9,NA,2076,1980,"CHUNK_324","19_324"
"8493","CHUNK","20",324,0,1,0,1,0,1,0,0,9,NA,2076,1980,"CHUNK_324","20_324"
"8494","CHUNK","21",324,0,1,0,0,0,0,0,0,9,NA,2076,1980,"CHUNK_324","21_324"
"8495","CHUNK","22",324,1,1,0,1,1,0,1,0,9,NA,2076,1980,"CHUNK_324","22_324"
"8496","CHUNK","unobs",324,0,12,1,14,2,10,12,0,9,NA,2076,1980,"CHUNK_324","unobs_324"
"8497","THREE LEG","23",325,1,6,0,6,1,5,1,0,7,NA,2077,1980,"THREE LEG_325","23_325"
"8498","THREE LEG","24",325,0,1,0,1,0,0,1,0,7,NA,2077,1980,"THREE LEG_325","24_325"
"8499","THREE LEG","25",325,0,1,0,1,0,0,1,0,7,NA,2077,1980,"THREE LEG_325","25_325"
"8500","THREE LEG","26",325,0,2,0,2,0,2,0,0,7,NA,2077,1980,"THREE LEG_325","26_325"
"8501","THREE LEG","27",325,0,2,0,1,0,0,1,0,7,NA,2077,1980,"THREE LEG_325","27_325"
"8502","THREE LEG","28",325,0,1,0,1,0,0,1,0,7,NA,2077,1980,"THREE LEG_325","28_325"
"8503","THREE LEG","29",325,0,14,0,14,0,9,5,0,7,NA,2077,1980,"THREE LEG_325","29_325"
"8504","THREE LEG","30",325,0,2,0,1,0,0,1,0,7,NA,2077,1980,"THREE LEG_325","30_325"
"8505","THREE LEG","unobs",325,0,21,1,23,0,15,16,0,7,NA,2077,1980,"THREE LEG_325","unobs_325"
"8506","R5","23",325,1,6,0,6,3,5,1,0,5,NA,2078,1980,"R5_325","23_325"
"8507","R5","24",325,0,1,0,1,0,0,1,0,5,NA,2078,1980,"R5_325","24_325"
"8508","R5","25",325,0,1,0,1,0,0,1,0,5,NA,2078,1980,"R5_325","25_325"
"8509","R5","26",325,0,2,0,2,1,2,0,0,5,NA,2078,1980,"R5_325","26_325"
"8510","R5","27",325,0,2,0,1,0,0,1,0,5,NA,2078,1980,"R5_325","27_325"
"8511","R5","28",325,0,1,0,1,0,0,1,0,5,NA,2078,1980,"R5_325","28_325"
"8512","R5","29",325,0,14,0,14,1,9,5,0,5,NA,2078,1980,"R5_325","29_325"
"8513","R5","30",325,0,2,0,1,0,0,1,0,5,NA,2078,1980,"R5_325","30_325"
"8514","R5","unobs",325,0,21,1,23,3,15,16,0,5,NA,2078,1980,"R5_325","unobs_325"
"8515","AL","23",325,1,6,0,6,3,5,1,0,5,NA,2079,1980,"AL_325","23_325"
"8516","AL","24",325,0,1,0,1,0,0,1,0,5,NA,2079,1980,"AL_325","24_325"
"8517","AL","25",325,0,1,0,1,0,0,1,0,5,NA,2079,1980,"AL_325","25_325"
"8518","AL","26",325,0,2,0,2,1,2,0,0,5,NA,2079,1980,"AL_325","26_325"
"8519","AL","27",325,0,2,0,1,0,0,1,0,5,NA,2079,1980,"AL_325","27_325"
"8520","AL","28",325,0,1,0,1,0,0,1,0,5,NA,2079,1980,"AL_325","28_325"
"8521","AL","29",325,0,14,0,14,1,9,5,0,5,NA,2079,1980,"AL_325","29_325"
"8522","AL","30",325,0,2,0,1,0,0,1,0,5,NA,2079,1980,"AL_325","30_325"
"8523","AL","unobs",325,0,21,1,23,3,15,16,0,5,NA,2079,1980,"AL_325","unobs_325"
"8524","MANY","23",325,1,6,0,6,1,5,1,0,6,NA,2080,1980,"MANY_325","23_325"
"8525","MANY","24",325,0,1,0,1,0,0,1,0,6,NA,2080,1980,"MANY_325","24_325"
"8526","MANY","25",325,0,1,0,1,0,0,1,0,6,NA,2080,1980,"MANY_325","25_325"
"8527","MANY","26",325,0,2,0,2,0,2,0,0,6,NA,2080,1980,"MANY_325","26_325"
"8528","MANY","27",325,0,2,0,1,0,0,1,0,6,NA,2080,1980,"MANY_325","27_325"
"8529","MANY","28",325,0,1,0,1,1,0,1,0,6,NA,2080,1980,"MANY_325","28_325"
"8530","MANY","29",325,0,14,0,14,0,9,5,0,6,NA,2080,1980,"MANY_325","29_325"
"8531","MANY","30",325,0,2,0,1,1,0,1,0,6,NA,2080,1980,"MANY_325","30_325"
"8532","MANY","unobs",325,0,21,1,23,2,15,16,0,6,NA,2080,1980,"MANY_325","unobs_325"
"8533","SLASH","23",325,1,6,0,6,1,5,1,0,3,NA,2081,1980,"SLASH_325","23_325"
"8534","SLASH","24",325,0,1,0,1,0,0,1,0,3,NA,2081,1980,"SLASH_325","24_325"
"8535","SLASH","25",325,0,1,0,1,0,0,1,0,3,NA,2081,1980,"SLASH_325","25_325"
"8536","SLASH","26",325,0,2,0,2,0,2,0,0,3,NA,2081,1980,"SLASH_325","26_325"
"8537","SLASH","27",325,0,2,0,1,0,0,1,0,3,NA,2081,1980,"SLASH_325","27_325"
"8538","SLASH","28",325,0,1,0,1,0,0,1,0,3,NA,2081,1980,"SLASH_325","28_325"
"8539","SLASH","29",325,0,14,0,14,1,9,5,0,3,NA,2081,1980,"SLASH_325","29_325"
"8540","SLASH","30",325,0,2,0,1,0,0,1,0,3,NA,2081,1980,"SLASH_325","30_325"
"8541","SLASH","unobs",325,0,21,1,23,5,15,16,0,3,NA,2081,1980,"SLASH_325","unobs_325"
"8542","OH","23",325,1,6,0,6,3,5,1,0,5,NA,2082,1980,"OH_325","23_325"
"8543","OH","24",325,0,1,0,1,0,0,1,0,5,NA,2082,1980,"OH_325","24_325"
"8544","OH","25",325,0,1,0,1,0,0,1,0,5,NA,2082,1980,"OH_325","25_325"
"8545","OH","26",325,0,2,0,2,1,2,0,0,5,NA,2082,1980,"OH_325","26_325"
"8546","OH","27",325,0,2,0,1,0,0,1,0,5,NA,2082,1980,"OH_325","27_325"
"8547","OH","28",325,0,1,0,1,0,0,1,0,5,NA,2082,1980,"OH_325","28_325"
"8548","OH","29",325,0,14,0,14,1,9,5,0,5,NA,2082,1980,"OH_325","29_325"
"8549","OH","30",325,0,2,0,1,0,0,1,0,5,NA,2082,1980,"OH_325","30_325"
"8550","OH","unobs",325,0,21,1,23,3,15,16,0,5,NA,2082,1980,"OH_325","unobs_325"
"8551","BAND","23",325,0,6,0,6,0,5,1,0,4,NA,2083,1980,"BAND_325","23_325"
"8552","BAND","24",325,1,1,0,1,1,0,1,0,4,NA,2083,1980,"BAND_325","24_325"
"8553","BAND","25",325,0,1,0,1,0,0,1,0,4,NA,2083,1980,"BAND_325","25_325"
"8554","BAND","26",325,0,2,0,2,0,2,0,0,4,NA,2083,1980,"BAND_325","26_325"
"8555","BAND","27",325,0,2,0,1,0,0,1,0,4,NA,2083,1980,"BAND_325","27_325"
"8556","BAND","28",325,0,1,0,1,0,0,1,0,4,NA,2083,1980,"BAND_325","28_325"
"8557","BAND","29",325,0,14,0,14,4,9,5,0,4,NA,2083,1980,"BAND_325","29_325"
"8558","BAND","30",325,0,2,0,1,0,0,1,0,4,NA,2083,1980,"BAND_325","30_325"
"8559","BAND","unobs",325,0,21,1,23,2,15,16,0,4,NA,2083,1980,"BAND_325","unobs_325"
"8560","GREYBALLS","23",325,0,6,0,6,0,5,1,0,9,NA,2084,1980,"GREYBALLS_325","23_325"
"8561","GREYBALLS","24",325,0,1,0,1,0,0,1,0,9,NA,2084,1980,"GREYBALLS_325","24_325"
"8562","GREYBALLS","25",325,1,1,0,1,1,0,1,0,9,NA,2084,1980,"GREYBALLS_325","25_325"
"8563","GREYBALLS","26",325,0,2,0,2,0,2,0,0,9,NA,2084,1980,"GREYBALLS_325","26_325"
"8564","GREYBALLS","27",325,0,2,0,1,0,0,1,0,9,NA,2084,1980,"GREYBALLS_325","27_325"
"8565","GREYBALLS","28",325,0,1,0,1,0,0,1,0,9,NA,2084,1980,"GREYBALLS_325","28_325"
"8566","GREYBALLS","29",325,0,14,0,14,3,9,5,0,9,NA,2084,1980,"GREYBALLS_325","29_325"
"8567","GREYBALLS","30",325,0,2,0,1,0,0,1,0,9,NA,2084,1980,"GREYBALLS_325","30_325"
"8568","GREYBALLS","unobs",325,0,21,1,23,1,15,16,0,9,NA,2084,1980,"GREYBALLS_325","unobs_325"
"8569","CHIP","23",325,0,6,0,6,0,5,1,0,8,NA,2085,1980,"CHIP_325","23_325"
"8570","CHIP","24",325,0,1,0,1,0,0,1,0,8,NA,2085,1980,"CHIP_325","24_325"
"8571","CHIP","25",325,0,1,0,1,0,0,1,0,8,NA,2085,1980,"CHIP_325","25_325"
"8572","CHIP","26",325,1,2,0,2,1,2,0,0,8,NA,2085,1980,"CHIP_325","26_325"
"8573","CHIP","27",325,0,2,0,1,1,0,1,0,8,NA,2085,1980,"CHIP_325","27_325"
"8574","CHIP","28",325,0,1,0,1,0,0,1,0,8,NA,2085,1980,"CHIP_325","28_325"
"8575","CHIP","29",325,0,14,0,14,0,9,5,0,8,NA,2085,1980,"CHIP_325","29_325"
"8576","CHIP","30",325,0,2,0,1,0,0,1,0,8,NA,2085,1980,"CHIP_325","30_325"
"8577","CHIP","unobs",325,0,21,1,23,4,15,16,0,8,NA,2085,1980,"CHIP_325","unobs_325"
"8578","BUG","23",325,0,6,0,6,3,5,1,0,5,NA,2086,1980,"BUG_325","23_325"
"8579","BUG","24",325,0,1,0,1,0,0,1,0,5,NA,2086,1980,"BUG_325","24_325"
"8580","BUG","25",325,0,1,0,1,0,0,1,0,5,NA,2086,1980,"BUG_325","25_325"
"8581","BUG","26",325,1,2,0,2,1,2,0,0,5,NA,2086,1980,"BUG_325","26_325"
"8582","BUG","27",325,0,2,0,1,0,0,1,0,5,NA,2086,1980,"BUG_325","27_325"
"8583","BUG","28",325,0,1,0,1,0,0,1,0,5,NA,2086,1980,"BUG_325","28_325"
"8584","BUG","29",325,0,14,0,14,1,9,5,0,5,NA,2086,1980,"BUG_325","29_325"
"8585","BUG","30",325,0,2,0,1,0,0,1,0,5,NA,2086,1980,"BUG_325","30_325"
"8586","BUG","unobs",325,0,21,1,23,3,15,16,0,5,NA,2086,1980,"BUG_325","unobs_325"
"8587","SOOTY","23",325,0,6,0,6,0,5,1,0,8,NA,2087,1980,"SOOTY_325","23_325"
"8588","SOOTY","24",325,0,1,0,1,0,0,1,0,8,NA,2087,1980,"SOOTY_325","24_325"
"8589","SOOTY","25",325,0,1,0,1,0,0,1,0,8,NA,2087,1980,"SOOTY_325","25_325"
"8590","SOOTY","26",325,0,2,0,2,1,2,0,0,8,NA,2087,1980,"SOOTY_325","26_325"
"8591","SOOTY","27",325,1,2,0,1,1,0,1,0,8,NA,2087,1980,"SOOTY_325","27_325"
"8592","SOOTY","28",325,0,1,0,1,0,0,1,0,8,NA,2087,1980,"SOOTY_325","28_325"
"8593","SOOTY","29",325,0,14,0,14,0,9,5,0,8,NA,2087,1980,"SOOTY_325","29_325"
"8594","SOOTY","30",325,0,2,0,1,0,0,1,0,8,NA,2087,1980,"SOOTY_325","30_325"
"8595","SOOTY","unobs",325,0,21,1,23,4,15,16,0,8,NA,2087,1980,"SOOTY_325","unobs_325"
"8596","CLEFT CHEST","23",325,0,6,0,6,1,5,1,0,6,NA,2089,1980,"CLEFT CHEST_325","23_325"
"8597","CLEFT CHEST","24",325,0,1,0,1,0,0,1,0,6,NA,2089,1980,"CLEFT CHEST_325","24_325"
"8598","CLEFT CHEST","25",325,0,1,0,1,0,0,1,0,6,NA,2089,1980,"CLEFT CHEST_325","25_325"
"8599","CLEFT CHEST","26",325,0,2,0,2,0,2,0,0,6,NA,2089,1980,"CLEFT CHEST_325","26_325"
"8600","CLEFT CHEST","27",325,0,2,0,1,0,0,1,0,6,NA,2089,1980,"CLEFT CHEST_325","27_325"
"8601","CLEFT CHEST","28",325,1,1,0,1,1,0,1,0,6,NA,2089,1980,"CLEFT CHEST_325","28_325"
"8602","CLEFT CHEST","29",325,0,14,0,14,0,9,5,0,6,NA,2089,1980,"CLEFT CHEST_325","29_325"
"8603","CLEFT CHEST","30",325,0,2,0,1,1,0,1,0,6,NA,2089,1980,"CLEFT CHEST_325","30_325"
"8604","CLEFT CHEST","unobs",325,0,21,1,23,2,15,16,0,6,NA,2089,1980,"CLEFT CHEST_325","unobs_325"
"8605","ARC","23",325,0,6,0,6,0,5,1,0,9,NA,2090,1980,"ARC_325","23_325"
"8606","ARC","24",325,0,1,0,1,0,0,1,0,9,NA,2090,1980,"ARC_325","24_325"
"8607","ARC","25",325,0,1,0,1,1,0,1,0,9,NA,2090,1980,"ARC_325","25_325"
"8608","ARC","26",325,0,2,0,2,0,2,0,0,9,NA,2090,1980,"ARC_325","26_325"
"8609","ARC","27",325,0,2,0,1,0,0,1,0,9,NA,2090,1980,"ARC_325","27_325"
"8610","ARC","28",325,0,1,0,1,0,0,1,0,9,NA,2090,1980,"ARC_325","28_325"
"8611","ARC","29",325,1,14,0,14,3,9,5,0,9,NA,2090,1980,"ARC_325","29_325"
"8612","ARC","30",325,0,2,0,1,0,0,1,0,9,NA,2090,1980,"ARC_325","30_325"
"8613","ARC","unobs",325,0,21,1,23,1,15,16,0,9,NA,2090,1980,"ARC_325","unobs_325"
"8614","CHUNK","23",325,0,6,0,6,0,5,1,0,9,NA,2091,1980,"CHUNK_325","23_325"
"8615","CHUNK","24",325,0,1,0,1,0,0,1,0,9,NA,2091,1980,"CHUNK_325","24_325"
"8616","CHUNK","25",325,0,1,0,1,1,0,1,0,9,NA,2091,1980,"CHUNK_325","25_325"
"8617","CHUNK","26",325,0,2,0,2,0,2,0,0,9,NA,2091,1980,"CHUNK_325","26_325"
"8618","CHUNK","27",325,0,2,0,1,0,0,1,0,9,NA,2091,1980,"CHUNK_325","27_325"
"8619","CHUNK","28",325,0,1,0,1,0,0,1,0,9,NA,2091,1980,"CHUNK_325","28_325"
"8620","CHUNK","29",325,1,14,0,14,3,9,5,0,9,NA,2091,1980,"CHUNK_325","29_325"
"8621","CHUNK","30",325,0,2,0,1,0,0,1,0,9,NA,2091,1980,"CHUNK_325","30_325"
"8622","CHUNK","unobs",325,0,21,1,23,1,15,16,0,9,NA,2091,1980,"CHUNK_325","unobs_325"
"8623","SUTURE","23",325,0,6,0,6,0,5,1,0,4,NA,2092,1980,"SUTURE_325","23_325"
"8624","SUTURE","24",325,0,1,0,1,1,0,1,0,4,NA,2092,1980,"SUTURE_325","24_325"
"8625","SUTURE","25",325,0,1,0,1,0,0,1,0,4,NA,2092,1980,"SUTURE_325","25_325"
"8626","SUTURE","26",325,0,2,0,2,0,2,0,0,4,NA,2092,1980,"SUTURE_325","26_325"
"8627","SUTURE","27",325,0,2,0,1,0,0,1,0,4,NA,2092,1980,"SUTURE_325","27_325"
"8628","SUTURE","28",325,0,1,0,1,0,0,1,0,4,NA,2092,1980,"SUTURE_325","28_325"
"8629","SUTURE","29",325,1,14,0,14,4,9,5,0,4,NA,2092,1980,"SUTURE_325","29_325"
"8630","SUTURE","30",325,0,2,0,1,0,0,1,0,4,NA,2092,1980,"SUTURE_325","30_325"
"8631","SUTURE","unobs",325,0,21,1,23,2,15,16,0,4,NA,2092,1980,"SUTURE_325","unobs_325"
"8632","LEM","23",325,0,6,0,6,0,5,1,0,1,NA,2093,1980,"LEM_325","23_325"
"8633","LEM","24",325,0,1,0,1,0,0,1,0,1,NA,2093,1980,"LEM_325","24_325"
"8634","LEM","25",325,0,1,0,1,0,0,1,0,1,NA,2093,1980,"LEM_325","25_325"
"8635","LEM","26",325,0,2,0,2,0,2,0,0,1,NA,2093,1980,"LEM_325","26_325"
"8636","LEM","27",325,0,2,0,1,0,0,1,0,1,NA,2093,1980,"LEM_325","27_325"
"8637","LEM","28",325,0,1,0,1,0,0,1,0,1,NA,2093,1980,"LEM_325","28_325"
